subscriber,channel_avg_views,channel_avg_like_rate,title_length,tag_density,desc_length,desc_keyword_count,title_upper_ratio,desc_has_youtube_link,desc_has_timestamp,channel_has_digit,channel_has_special,title_ends_with_punct,category_1,category_2,category_10,category_15,category_17,category_19,category_20,category_22,category_23,category_24,category_25,category_26,category_27,category_28,category_29,period_Afternoon,period_Dawn,period_Evening,period_Morning,log_views
198682,95944.0,0.0141123988993579,32,0.0,438,0,0.1875,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11.471530389603842
34590,180606.0,0.0132885950632869,48,0.1041666666666666,450,1,0.125,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.104078678903807
1183,55901.0,0.0085329421656142,27,0.6296296296296297,864,0,0.3703703703703703,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,10.93135543667848
30,95085.0,0.0095598674869853,16,0.5625,69,1,0.0625,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,11.462537024237001
198433,355856.0,0.0461486945410875,32,0.15625,175,0,0.125,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11.427117000554714
853329,895507.0,0.0432537099095819,38,0.1052631578947368,3116,1,0.2105263157894736,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13.705146433999671
2475056,277055.0,0.0444558140867549,41,0.4146341463414634,615,1,0.1463414634146341,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11.964243093260482
1042390,77630.0,0.0256473013010434,35,0.5428571428571428,388,0,0.0285714285714285,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11.25972211093469
3181914,496310.31707317074,0.0183924039936976,38,0.6842105263157895,1120,0,0.1578947368421052,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,12.844634276066257
770495,135490.0,0.0661340275471447,31,0.2580645161290322,169,0,0.5161290322580645,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,11.929726082742139
570857,175852.0,0.0904681209198644,53,0.6792452830188679,837,1,0.2830188679245283,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,12.077403697750922
5526,5149.0,0.0469994173625946,77,0.2337662337662337,484,0,0.0389610389610389,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8.546751993657782
2126409,1496173.5,0.0402784591536811,61,0.4590163934426229,934,1,0.1639344262295081,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.460248701716527
3291974,5328746.0,0.1272950810612399,19,0.2105263157894736,999,1,0.1578947368421052,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.080671938232186
3063323,328726.8,0.0550177733864119,21,1.0952380952380951,1420,2,0.1904761904761904,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,13.07399212547891
174968,486741.5,0.0199232866018331,37,0.1351351351351351,378,0,0.1351351351351351,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,13.68604062073824
15600360,8476105.333333334,0.0310290630871952,65,0.0153846153846153,333,1,0.1692307692307692,0,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.54451121831554
359287,207678.0,0.0499426997563535,68,0.3970588235294117,711,0,0.1617647058823529,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,12.243748897386116
547671,1352250.0,0.0395320649615796,43,0.4186046511627907,552,2,0.1395348837209302,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,13.446227898307887
1319,6412.0,0.0076419213973799,36,0.0277777777777777,87,0,0.1666666666666666,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,8.766082459148864
73378,134372.0,0.0593799303426309,46,0.9130434782608696,598,0,0.6304347826086957,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,11.808374794032371
3331145,244770.14285714287,0.042547552732843,43,1.0232558139534884,1462,1,0.1627906976744186,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,11.281081676110515
899996,536426.875,0.006657359419222,70,0.4142857142857143,1316,1,0.2142857142857142,1,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,13.607265471312031
71090,55398.0,0.0211198960251272,45,0.1333333333333333,1670,2,0.2222222222222222,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,10.922316822030947
1752,773.0,0.0025873221216041,38,0.0526315789473684,25,0,0.1052631578947368,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,6.651571873589727
1858919,980529.0,0.0142008418653488,77,0.1168831168831168,191,0,0.1948051948051948,0,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13.27300333040701
0,99619.0,0.0397414147903512,43,0.3720930232558139,842,0,0.1395348837209302,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11.509118226627274
3529,4850.0,0.0045360824742268,44,0.1590909090909091,410,0,0.1363636363636363,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.486940148245216
3292548,226088.0,0.0479636247832702,84,0.2619047619047619,2298,1,0.1428571428571428,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.328684006043197
7582837,8568742.333333334,0.0315299922352581,22,0.1818181818181818,643,0,0.1363636363636363,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13.386321755213103
19264,451356.0,0.0076524960341725,46,0.3478260869565217,502,0,0.1521739130434782,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,13.020013879634508
412952,82134.0,0.072170839151772,32,0.40625,209,0,0.21875,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,10.748754781156906
2714835,28539.0,0.0238620834647324,78,0.4743589743589743,1420,1,0.0641025641025641,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10.259061891030827
5616,12609.0,0.0031723372194464,23,0.3043478260869565,23,0,0.1304347826086956,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9.442245428958966
970542,30021.0,0.0189533992871656,46,0.0869565217391304,1375,2,0.1304347826086956,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10.309685725220122
3688304,451397.3333333333,0.069643619999553,24,1.1666666666666667,2456,2,0.875,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,13.063180091364254
3225647,1625465.857142857,0.0684464155868183,37,0.5675675675675675,1755,2,0.7837837837837838,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,13.886094829169377
590200,40643.833333333336,0.0166019297875666,89,0.0898876404494382,406,1,0.146067415730337,0,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9.829518032335953
1607518,510188.1428571429,0.0212129524003916,58,0.396551724137931,741,1,0.1551724137931034,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.429991895912055
5,1827.0,0.0016420361247947,35,0.0,0,0,0.0285714285714285,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,7.510977752014095
5912,2457408.0,0.0011015671797275,38,0.131578947368421,173,1,0.1578947368421052,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,14.714618100816324
100966,168329.36363636365,0.0037508830672686,28,0.1071428571428571,156,0,0.0357142857142857,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,10.842400462446562
112761,27010.0,0.0616808589411329,29,0.0,305,0,0.1724137931034483,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,10.203999469426009
1206997,112506.2,0.0453297087280348,48,0.75,960,1,0.125,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,11.717253102026797
25,358597.0,0.0033770500032069,39,0.0,42,0,0.1282051282051282,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,12.789957262892775
2603695,56012.0,0.1114582589445118,60,0.1,387,0,0.1333333333333333,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10.933339085633445
3128,6148.0,0.0196811971372804,46,0.5652173913043478,945,0,0.1739130434782608,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,8.724044745953469
12093428,1053279.75,0.0601858772582203,35,0.6285714285714286,1899,2,0.1714285714285714,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,14.145131520975651
49239,244532.0,0.002588618258551,84,0.0357142857142857,375,0,0.1904761904761904,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,12.407105548114677
2533984,255792.75,0.0480904210153843,55,0.7454545454545455,524,1,0.1454545454545454,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,12.791414658036476
11133,45069.0,0.0087647276428622,43,0.0,149,0,0.0697674418604651,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,10.427298500859438
461134,38068.0,0.0576599768834716,35,0.1428571428571428,478,0,0.1142857142857142,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,10.547155581629395
3887047,938618.4,0.0381567667539782,38,0.7631578947368421,3010,6,0.8421052631578947,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,14.060309920329214
13157836,1498866.0,0.0448519080424801,52,0.173076923076923,1757,1,0.1538461538461538,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.220220047331155
1197970,474756.5714285714,0.0800849017938587,43,0.3023255813953488,789,1,0.5348837209302325,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,12.542780568660854
325,2259.0,0.0,18,0.0,92,0,0.1111111111111111,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7.723120092266331
2702088,445527.46341463417,0.0088203158270504,93,0.2150537634408602,885,0,0.1397849462365591,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.060896400906786
35371,16305.0,0.009015639374425,88,0.4659090909090909,107,0,0.3068181818181818,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9.699288417222856
471,169511.0,0.0003362613635693,62,0.064516129032258,233,0,0.0161290322580645,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,12.040678999756867
232414,202071.3333333333,0.0731153838808157,93,0.032258064516129,193,0,0.1612903225806451,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,11.98591214050594
1866109,1751395.625,0.0282174018804495,51,0.7058823529411765,959,0,0.2156862745098039,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.465050546972781
1050076,146806.0,0.039206335578178,45,0.2444444444444444,626,0,0.1111111111111111,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,11.781264154656915
1346352,408391.25,0.0566241335781241,48,0.7708333333333334,1080,0,0.125,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,13.23670940218885
20883,1607810.0,0.0246913503461229,54,0.4259259259259259,573,0,0.1481481481481481,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,14.290384184499565
17212,1365087.0,0.0189079523869174,36,0.0,78,0,0.1388888888888889,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,14.126729453387638
10647755,3083573.727272727,0.0323800898203207,44,0.5909090909090909,584,1,0.2045454545454545,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,15.148964375692403
